,Type,Air_temperature,Process_temperature,Rotational_speed,Torque,Tool_wear,Machine_failure,TWF,HDF,PWF,OSF,RNF,Failure_type
9008,Medium,297.4,308.0,1440,42.4,190,0,0,0,0,0,0,NF
9009,Low,297.3,307.9,1579,34.4,193,0,0,0,0,0,0,NF
9010,Low,297.2,307.9,1441,40.0,195,0,0,0,0,0,0,NF
9011,Medium,297.2,307.9,1530,35.9,197,0,0,0,0,0,0,NF
9012,Low,297.2,308.0,1705,26.0,200,0,0,0,0,0,0,NF
9013,High,297.2,308.0,1435,43.0,202,0,0,0,0,0,0,NF
9014,Medium,297.2,308.1,1340,61.3,207,1,0,0,0,1,0,OSF
9015,Low,297.2,308.1,1431,49.7,210,1,0,0,0,0,0,NF
9016,Low,297.3,308.2,1396,52.7,212,1,0,0,0,1,0,OSF
9017,Medium,297.3,308.1,1369,52.0,214,0,0,0,0,0,0,NF
9018,Low,297.3,308.1,1615,35.4,217,1,1,0,0,0,0,TWF
9019,Low,297.2,308.1,1662,31.3,0,0,0,0,0,0,0,NF
9020,Low,297.3,308.2,1553,33.5,2,0,0,0,0,0,0,NF
9021,Medium,297.4,308.2,1536,34.6,4,0,0,0,0,0,0,NF
9022,Low,297.4,308.3,1548,46.6,7,0,0,0,0,0,0,NF
9023,Low,297.4,308.3,1706,30.9,9,0,0,0,0,0,0,NF
9024,Low,297.4,308.3,1366,45.5,11,0,0,0,0,0,0,NF
9025,Low,297.5,308.4,1440,35.9,13,0,0,0,0,0,0,NF
9026,Medium,297.5,308.4,1685,28.1,15,0,0,0,0,0,0,NF
9027,Medium,297.4,308.3,1444,44.0,18,0,0,0,0,0,0,NF
9028,Low,297.4,308.3,1395,48.7,21,0,0,0,0,0,0,NF
9029,Low,297.4,308.3,1483,38.8,23,0,0,0,0,0,0,NF
9030,Medium,297.5,308.4,1403,44.3,25,0,0,0,0,0,0,NF
9031,High,297.5,308.4,1793,23.9,28,0,0,0,0,0,0,NF
9032,Low,297.4,308.3,1723,28.8,33,0,0,0,0,0,0,NF
9033,Low,297.4,308.2,1386,41.0,35,0,0,0,0,0,0,NF
9034,High,297.4,308.2,1585,46.2,37,0,0,0,0,0,0,NF
9035,Medium,297.3,308.1,1731,27.7,42,0,0,0,0,0,0,NF
9036,Low,297.3,308.3,1519,37.7,45,0,0,0,0,0,0,NF
9037,Low,297.3,308.2,1896,24.4,47,0,0,0,0,0,0,NF
9038,Low,297.3,308.3,2358,14.9,49,0,0,0,0,0,0,NF
9039,Medium,297.3,308.3,1341,51.9,51,0,0,0,0,0,0,NF
9040,Low,297.3,308.3,1550,37.0,54,0,0,0,0,0,0,NF
9041,Low,297.3,308.3,1309,61.5,56,0,0,0,0,0,0,NF
9042,Medium,297.3,308.4,1599,32.9,58,0,0,0,0,0,0,NF
9043,Low,297.4,308.4,1343,40.0,61,0,0,0,0,0,0,NF
9044,Low,297.4,308.4,1378,39.9,63,0,0,0,0,0,0,NF
9045,Low,297.4,308.4,1603,34.6,65,0,0,0,0,0,0,NF
9046,Low,297.4,308.4,1664,28.1,67,0,0,0,0,0,0,NF
9047,Low,297.3,308.4,1488,37.4,69,0,0,0,0,0,0,NF
9048,Medium,297.3,308.4,1370,50.5,71,0,0,0,0,0,0,NF
9049,Low,297.3,308.5,1545,34.3,74,0,0,0,0,0,0,NF
9050,Medium,297.4,308.5,1566,31.4,76,0,0,0,0,0,0,NF
9051,Low,297.4,308.6,1820,24.6,79,0,0,0,0,0,0,NF
9052,Medium,297.4,308.6,1901,22.1,81,0,0,0,0,0,0,NF
9053,Medium,297.4,308.5,1638,32.2,84,0,0,0,0,0,0,NF
9054,Medium,297.3,308.4,1521,38.2,87,0,0,0,0,0,0,NF
9055,High,297.3,308.4,1864,23.1,90,0,0,0,0,0,0,NF
9056,Low,297.3,308.3,1430,41.9,95,0,0,0,0,0,0,NF
9057,Medium,297.3,308.4,1686,34.5,97,0,0,0,0,0,0,NF
9058,Medium,297.2,308.3,1326,57.2,100,0,0,0,0,0,0,NF
9059,Low,297.2,308.3,1805,25.6,103,0,0,0,0,0,0,NF
9060,High,297.2,308.3,1453,45.8,105,0,0,0,0,0,0,NF
9061,Medium,297.2,308.4,1863,26.0,110,0,0,0,0,0,0,NF
9062,Low,297.2,308.3,1576,35.3,113,0,0,0,0,0,0,NF
9063,Low,297.2,308.3,1419,39.7,115,0,0,0,0,0,0,NF
9064,Low,297.2,308.4,1833,25.2,117,0,0,0,0,0,0,NF
9065,High,297.2,308.4,2182,17.3,119,0,0,0,0,0,0,NF
9066,Low,297.2,308.3,1656,30.3,124,0,0,0,0,0,0,NF
9067,Low,297.1,308.2,1351,56.6,126,0,0,0,0,0,0,NF
9068,High,297.1,308.2,1790,30.3,128,0,0,0,0,0,0,NF
9069,Medium,297.2,308.2,1678,28.1,133,0,0,0,0,0,0,NF
9070,Low,297.1,308.2,1427,45.2,136,0,0,0,0,0,0,NF
9071,Low,297.0,308.1,1429,54.0,138,0,0,0,0,0,0,NF
9072,High,297.2,308.1,1770,27.2,140,0,0,0,0,0,0,NF
9073,Low,297.2,308.1,1689,31.2,145,0,0,0,0,0,0,NF
9074,Medium,297.2,308.1,1554,41.3,147,0,0,0,0,0,0,NF
9075,Low,297.3,308.1,1506,36.0,150,0,0,0,0,0,0,NF
9076,Low,297.2,308.1,1474,44.3,152,0,0,0,0,0,0,NF
9077,Low,297.3,308.1,1762,26.1,154,0,0,0,0,0,0,NF
9078,Low,297.3,308.1,1566,35.7,156,0,0,0,0,0,0,NF
9079,High,297.3,308.1,1554,42.4,158,0,0,0,0,0,0,NF
9080,Low,297.2,308.0,1869,25.4,163,0,0,0,0,0,0,NF
9081,Low,297.3,308.0,1527,35.1,165,0,0,0,0,0,0,NF
9082,Low,297.2,307.9,1309,49.6,167,0,0,0,0,0,0,NF
9083,Medium,297.2,307.9,1541,35.7,169,0,0,0,0,0,0,NF
9085,High,297.1,307.9,1365,54.0,174,0,0,0,0,0,0,NF
9086,Low,297.1,307.8,1428,43.7,179,0,0,0,0,0,0,NF
9087,Low,297.1,307.8,1681,27.6,181,0,0,0,0,0,0,NF
9088,Medium,297.1,307.9,1662,26.9,183,0,0,0,0,0,0,NF
9089,Low,297.2,307.9,1989,20.3,186,0,0,0,0,0,0,NF
9090,Medium,297.2,307.9,1747,29.0,188,0,0,0,0,0,0,NF
9091,Medium,297.2,308.0,1765,31.1,191,0,0,0,0,0,0,NF
9092,Low,297.3,308.1,1568,34.4,194,0,0,0,0,0,0,NF
9093,Medium,297.3,308.1,1709,30.6,196,0,0,0,0,0,0,NF
9094,Medium,297.3,308.1,1370,58.8,199,0,0,0,0,0,0,NF
9095,Low,297.3,308.1,1458,45.7,202,0,0,0,0,0,0,NF
9096,Low,297.2,308.1,1712,30.9,204,0,0,0,0,0,0,NF
9097,Low,297.3,308.1,1642,36.9,206,0,0,0,0,0,0,NF
9098,Low,297.3,308.1,1468,49.8,0,0,0,0,0,0,0,NF
9099,High,297.3,308.1,1477,52.3,2,0,0,0,0,0,0,NF
9100,Low,297.3,308.2,1446,53.5,7,0,0,0,0,0,0,NF
9101,High,297.3,308.2,1653,31.4,9,0,0,0,0,0,0,NF
9102,Low,297.3,308.3,1494,38.2,14,0,0,0,0,0,0,NF
9103,Low,297.3,308.2,1490,41.0,16,0,0,0,0,0,0,NF
9104,Medium,297.4,308.3,1550,47.8,18,0,0,0,0,0,0,NF
9105,Medium,297.3,308.2,1677,34.9,21,0,0,0,0,0,0,NF
9106,Low,297.4,308.3,1854,21.8,24,0,0,0,0,0,0,NF
9107,Medium,297.5,308.5,1662,30.3,26,0,0,0,0,0,0,NF
9108,Medium,297.5,308.6,1440,38.8,29,0,0,0,0,0,0,NF
9109,Low,297.5,308.6,1513,39.7,32,0,0,0,0,0,0,NF
9110,Medium,297.6,308.6,1389,49.0,34,0,0,0,0,0,0,NF
9111,Low,297.6,308.6,1351,51.0,37,0,0,0,0,0,0,NF
9112,Medium,297.6,308.6,1482,38.3,39,0,0,0,0,0,0,NF
9113,Low,297.6,308.6,1744,28.5,42,0,0,0,0,0,0,NF
9114,Low,297.6,308.7,1476,39.0,44,0,0,0,0,0,0,NF
9115,Medium,297.6,308.6,1444,48.2,46,0,0,0,0,0,0,NF
9116,High,297.6,308.7,1659,32.1,49,0,0,0,0,0,0,NF
9117,Medium,297.6,308.7,1475,46.6,54,0,0,0,0,0,0,NF
9118,Low,297.6,308.6,1526,42.1,57,0,0,0,0,0,0,NF
9119,Medium,297.4,308.4,1675,29.5,59,0,0,0,0,0,0,NF
9120,Low,297.4,308.4,1525,38.7,62,0,0,0,0,0,0,NF
9121,Low,297.3,308.3,1396,45.9,64,0,0,0,0,0,0,NF
9122,Low,297.4,308.4,1580,41.2,66,0,0,0,0,0,0,NF
9123,Low,297.4,308.5,1462,42.8,68,0,0,0,0,0,0,NF
9124,Low,297.4,308.4,1426,50.4,70,0,0,0,0,0,0,NF
9125,Low,297.4,308.5,1569,34.2,72,0,0,0,0,0,0,NF
9126,Low,297.4,308.5,1477,40.7,74,0,0,0,0,0,0,NF
9127,Low,297.4,308.5,1761,27.2,76,0,0,0,0,0,0,NF
9128,Medium,297.5,308.6,1486,45.9,78,0,0,0,0,0,0,NF
9129,Low,297.6,308.6,1664,30.1,81,0,0,0,0,0,0,NF
9130,Low,297.6,308.6,1576,32.7,83,0,0,0,0,0,0,NF
9131,High,297.6,308.6,1463,46.7,85,0,0,0,0,0,0,NF
9132,Medium,297.6,308.6,1585,42.0,90,0,0,0,0,0,0,NF
9133,Low,297.7,308.7,1479,45.7,93,0,0,0,0,0,0,NF
9134,Low,297.7,308.7,1449,40.2,95,0,0,0,0,0,0,NF
9135,High,297.7,308.8,1404,50.3,97,0,0,0,0,0,0,NF
9136,Low,297.7,308.7,1694,29.1,102,0,0,0,0,0,0,NF
9137,Low,297.7,308.7,1731,28.4,104,0,0,0,0,0,0,NF
9138,Low,297.6,308.6,1522,37.0,106,0,0,0,0,0,0,NF
9139,Low,297.5,308.5,1536,36.9,108,0,0,0,0,0,0,NF
9140,Low,297.5,308.5,1373,39.9,110,0,0,0,0,0,0,NF
9141,Low,297.5,308.5,1597,36.4,112,0,0,0,0,0,0,NF
9142,Low,297.6,308.5,1678,34.2,114,0,0,0,0,0,0,NF
9143,Low,297.6,308.5,1452,42.6,116,0,0,0,0,0,0,NF
9144,Medium,297.5,308.5,1447,41.6,118,0,0,0,0,0,0,NF
9145,Low,297.6,308.5,1574,37.1,121,0,0,0,0,0,0,NF
9146,Low,297.6,308.6,1528,40.0,123,0,0,0,0,0,0,NF
9147,Low,297.7,308.7,1688,27.2,125,0,0,0,0,0,0,NF
9148,Low,297.6,308.6,1393,40.4,127,0,0,0,0,0,0,NF
9149,Medium,297.5,308.6,1429,50.5,129,0,0,0,0,0,0,NF
9150,Medium,297.5,308.6,1347,57.0,132,0,0,0,0,0,0,NF
9151,Low,297.6,308.6,1553,40.5,135,0,0,0,0,0,0,NF
9152,Low,297.5,308.6,1260,53.6,137,0,0,0,0,0,0,NF
9153,Low,297.5,308.6,1546,33.8,139,0,0,0,0,0,0,NF
9154,Low,297.5,308.6,1596,36.0,141,0,0,0,0,0,0,NF
9155,Low,297.5,308.5,1340,57.4,143,0,0,0,0,0,0,NF
9156,Medium,297.5,308.4,1369,54.8,145,0,0,0,0,0,0,NF
9157,Low,297.5,308.5,1462,52.3,148,0,0,0,0,0,0,NF
9158,High,297.4,308.4,1487,46.2,150,0,0,0,0,0,0,NF
9159,Medium,297.5,308.6,1510,35.5,155,0,0,0,0,0,0,NF
9160,High,297.5,308.5,1671,28.0,158,0,0,0,0,0,0,NF
9161,Medium,297.5,308.5,1612,30.0,163,0,0,0,0,0,0,NF
9162,Medium,297.6,308.6,1509,39.7,166,0,0,0,0,0,0,NF
9163,Low,297.6,308.6,1415,47.3,169,0,0,0,0,0,0,NF
9164,Low,297.6,308.6,2384,14.4,171,0,0,0,0,0,0,NF
9165,Low,297.6,308.6,1326,62.4,173,0,0,0,0,0,0,NF
9166,Medium,297.6,308.6,1390,53.4,175,0,0,0,0,0,0,NF
9167,Medium,297.6,308.7,1392,41.2,178,0,0,0,0,0,0,NF
9168,High,297.6,308.8,1385,44.4,181,0,0,0,0,0,0,NF
9169,Low,297.7,308.8,1896,24.5,186,0,0,0,0,0,0,NF
9170,Low,297.7,308.7,1474,46.8,188,0,0,0,0,0,0,NF
9171,Medium,297.7,308.8,1388,45.6,190,0,0,0,0,0,0,NF
9172,Low,297.7,308.9,1715,27.2,193,0,0,0,0,0,0,NF
9173,High,297.8,308.9,1650,32.2,195,0,0,0,0,0,0,NF
9174,Low,297.8,308.9,1871,25.6,200,1,1,0,0,0,0,TWF
9175,Low,297.8,309.0,1403,64.2,0,1,0,0,1,0,0,PWF
9176,Low,297.8,308.9,1518,40.4,2,0,0,0,0,0,0,NF
9177,Low,297.9,309.1,1504,43.0,4,0,0,0,0,0,0,NF
9178,Low,297.8,309.0,1340,56.9,6,0,0,0,0,0,0,NF
9179,High,297.9,309.1,1435,44.7,8,0,0,0,0,0,0,NF
9180,Low,297.9,309.1,1507,36.9,13,0,0,0,0,0,0,NF
9181,Low,297.9,309.1,1521,36.1,15,0,0,0,0,0,0,NF
9182,Medium,297.8,309.0,1576,45.0,17,0,0,0,0,0,0,NF
9183,Low,297.9,309.1,1543,36.6,20,0,0,0,0,0,0,NF
9184,Low,298.0,309.2,1665,36.6,22,0,0,0,0,0,0,NF
9185,Low,297.9,309.1,1442,50.3,24,0,0,0,0,0,0,NF
9186,Low,297.9,309.0,1629,29.0,26,0,0,0,0,0,0,NF
9187,Low,297.9,309.0,1379,47.3,28,0,0,0,0,0,0,NF
9188,Low,297.9,309.0,1502,40.2,30,0,0,0,0,0,0,NF
9189,Low,297.9,309.1,1595,32.0,32,0,0,0,0,0,0,NF
9190,Medium,298.0,309.0,1439,38.5,34,0,0,0,0,0,0,NF
9191,Medium,297.9,309.0,1970,21.6,37,0,0,0,0,0,0,NF
9192,Low,297.9,309.0,1562,35.8,40,0,0,0,0,0,0,NF
9193,Medium,297.9,309.0,1530,40.9,42,0,0,0,0,0,0,NF
9194,Low,297.9,308.9,1393,40.6,45,0,0,0,0,0,0,NF
9195,Low,297.9,309.0,1532,37.6,47,0,0,0,0,0,0,NF
9196,Low,298.0,308.9,1607,37.7,49,0,0,0,0,0,0,NF
9197,Medium,297.9,308.8,1469,49.0,51,0,0,0,0,0,0,NF
9198,Medium,297.9,308.8,1538,37.6,54,0,0,0,0,0,0,NF
9199,Low,297.9,308.8,1613,31.4,57,0,0,0,0,0,0,NF
9200,Medium,297.9,308.8,1602,32.1,59,0,0,0,0,0,0,NF
9201,Low,297.8,308.7,1404,44.2,62,0,0,0,0,0,0,NF
9202,Low,297.8,308.8,1548,36.9,64,0,0,0,0,0,0,NF
9203,Low,297.8,308.8,1559,35.2,66,0,0,0,0,0,0,NF
9204,Low,297.8,308.8,1621,36.1,68,0,0,0,0,0,0,NF
9205,Low,297.8,308.8,1579,32.9,70,0,0,0,0,0,0,NF
9206,Medium,297.9,308.9,1547,44.0,72,0,0,0,0,0,0,NF
9207,Low,297.9,308.8,1386,48.6,75,0,0,0,0,0,0,NF
9208,Low,298.0,308.9,1406,40.9,77,0,0,0,0,0,0,NF
9209,Medium,298.0,309.0,1393,55.9,79,0,0,0,0,0,0,NF
9210,Medium,297.9,309.0,2456,13.9,82,0,0,0,0,0,0,NF
9211,Medium,298.0,309.0,1409,49.1,85,0,0,0,0,0,0,NF
9212,Low,298.0,308.9,1390,53.9,88,0,0,0,0,0,0,NF
9213,Low,298.0,309.0,1679,32.4,90,0,0,0,0,0,0,NF
9214,Low,298.0,308.9,1508,37.1,92,0,0,0,0,0,0,NF
9215,Low,297.9,308.8,1681,31.7,94,0,0,0,0,0,0,NF
9216,High,297.7,308.8,1469,43.7,96,0,0,0,0,0,0,NF
9217,Low,297.8,308.8,1421,49.6,101,0,0,0,0,0,0,NF
9218,Low,297.7,308.8,1354,50.2,103,0,0,0,0,0,0,NF
9219,Medium,297.7,308.8,1350,57.0,105,0,0,0,0,0,0,NF
9220,Low,297.8,308.9,1282,58.1,108,0,0,0,0,0,0,NF
9221,Medium,297.8,309.0,1675,30.0,110,0,0,0,0,0,0,NF
9222,Medium,297.9,309.0,1525,38.5,113,0,0,0,0,0,0,NF
9223,Low,297.9,309.0,1382,43.9,116,0,0,0,0,0,0,NF
9224,Low,297.9,309.0,1450,46.8,118,0,0,0,0,0,0,NF
9225,Low,298.0,309.1,1820,23.6,120,0,0,0,0,0,0,NF
9226,Low,298.0,309.1,1822,23.5,122,0,0,0,0,0,0,NF
9227,Low,298.0,309.1,1473,44.3,124,0,0,0,0,0,0,NF
9228,Medium,298.1,309.1,1572,37.5,126,0,0,0,0,0,0,NF
9229,Medium,298.1,309.0,2042,17.8,129,0,0,0,0,0,0,NF
9230,Low,298.2,309.2,1922,22.6,132,0,0,0,0,0,0,NF
9231,Low,298.2,309.1,1539,36.5,134,0,0,0,0,0,0,NF
9232,Low,298.2,309.1,1350,52.0,136,0,0,0,0,0,0,NF
9233,Low,298.3,309.1,1403,45.1,138,0,0,0,0,0,0,NF
9234,Low,298.3,309.1,1904,20.3,140,0,0,0,0,0,0,NF
9235,Medium,298.2,308.9,1592,35.2,142,0,0,0,0,0,0,NF
9236,Low,298.1,308.7,1556,31.6,145,0,0,0,0,0,0,NF
9237,Medium,298.1,308.8,1811,25.4,147,0,0,0,0,0,0,NF
9238,Medium,298.2,308.8,1456,41.2,150,0,0,0,0,0,0,NF
9239,High,298.2,308.8,1436,51.9,153,0,0,0,0,0,0,NF
9240,Medium,298.1,308.7,1362,49.6,158,0,0,0,0,0,0,NF
9241,Low,298.1,308.7,1683,29.1,161,0,0,0,0,0,0,NF
9242,Medium,298.2,308.7,1269,60.9,163,0,0,0,0,0,0,NF
9243,Low,298.3,308.8,1454,49.0,166,0,0,0,0,0,0,NF
9244,Low,298.3,308.8,1767,27.3,168,0,0,0,0,0,0,NF
9245,Low,298.3,308.9,1708,27.3,170,0,0,0,0,0,0,NF
9246,Low,298.3,308.9,1862,27.0,172,0,0,0,0,0,0,NF
9247,Low,298.3,308.9,1695,30.7,174,0,0,0,0,0,0,NF
9248,Medium,298.3,309.1,1488,40.6,176,0,0,0,0,0,0,NF
9249,Low,298.3,309.0,1657,32.2,179,0,0,0,0,0,0,NF
9250,High,298.3,309.0,1823,25.9,181,0,0,0,0,0,0,NF
9251,Medium,298.2,309.1,1651,28.8,186,0,0,0,0,0,0,NF
9252,Medium,298.1,309.0,1533,36.1,189,0,0,0,0,0,0,NF
9253,Medium,298.2,309.0,1508,40.5,192,0,0,0,0,0,0,NF
9254,Low,298.3,309.1,1616,31.1,195,0,0,0,0,0,0,NF
9255,Low,298.2,309.0,1651,31.5,197,0,0,0,0,0,0,NF
9256,Low,298.2,309.1,1569,35.2,199,0,0,0,0,0,0,NF
9257,Medium,298.3,309.1,1296,58.7,201,0,0,0,0,0,0,NF
9258,High,298.3,309.0,1379,43.2,0,0,0,0,0,0,0,NF
9259,Medium,298.2,309.0,1694,28.0,5,0,0,0,0,0,0,NF
9260,Low,298.2,309.0,1377,57.8,8,0,0,0,0,0,0,NF
9261,High,298.3,309.0,1470,38.4,10,0,0,0,0,0,0,NF
9262,Medium,298.3,309.1,1404,47.0,15,0,0,0,0,0,0,NF
9263,Low,298.3,309.1,1593,40.1,18,0,0,0,0,0,0,NF
9264,Medium,298.3,309.0,1526,36.9,20,0,0,0,0,0,0,NF
9265,Medium,298.3,308.9,1390,49.7,23,0,0,0,0,0,0,NF
9266,Low,298.2,308.9,1737,25.5,26,0,0,0,0,0,0,NF
9267,Low,298.2,308.8,1362,57.3,28,0,0,0,0,0,0,NF
9268,Low,298.2,308.8,1666,31.5,30,0,0,0,0,0,0,NF
9269,Low,298.2,308.8,1354,60.9,32,0,0,0,0,0,0,NF
9270,Low,298.2,308.8,1302,60.4,34,0,0,0,0,0,0,NF
9271,Low,298.2,308.7,1991,20.5,36,0,0,0,0,0,0,NF
9272,Low,298.2,308.6,1353,54.1,38,0,0,0,0,0,0,NF
9273,High,298.2,308.7,1520,35.7,40,0,0,0,0,0,0,NF
9274,Low,298.2,308.7,1428,54.9,45,0,0,0,0,0,0,NF
9275,Low,298.2,308.7,1605,29.4,47,0,0,0,0,0,0,NF
9276,Low,298.1,308.7,1691,30.3,49,0,0,0,0,0,0,NF
9277,Low,298.2,308.7,1447,48.4,51,0,0,0,0,0,0,NF
9278,High,298.2,308.8,1606,39.9,53,0,0,0,0,0,0,NF
9279,Medium,298.2,308.8,1645,28.2,58,0,0,0,0,0,0,NF
9280,High,298.2,308.8,1470,43.3,61,0,0,0,0,0,0,NF
9281,Low,298.2,308.9,1336,45.0,66,0,0,0,0,0,0,NF
9282,Medium,298.2,308.9,1414,44.3,68,0,0,0,0,0,0,NF
9283,Medium,298.3,309.0,1802,27.5,71,0,0,0,0,0,0,NF
9284,Low,298.2,308.9,1683,31.7,74,0,0,0,0,0,0,NF
9285,Medium,298.2,309.0,1410,47.6,76,0,0,0,0,0,0,NF
9286,Low,298.2,308.9,1605,32.0,79,0,0,0,0,0,0,NF
9287,Low,298.2,308.9,1709,28.1,81,0,0,0,0,0,0,NF
9288,Low,298.2,308.9,1444,53.1,83,0,0,0,0,0,0,NF
9289,Low,298.2,308.9,1367,45.0,85,0,0,0,0,0,0,NF
9290,Low,298.2,309.0,1418,44.2,87,0,0,0,0,0,0,NF
9291,Low,298.2,309.0,1353,57.8,89,0,0,0,0,0,0,NF
9292,Low,298.2,309.0,1643,34.1,91,0,0,0,0,0,0,NF
9293,Low,298.3,309.1,1437,38.0,93,0,0,0,0,0,0,NF
9294,Low,298.1,309.0,1437,36.2,95,0,0,0,0,0,0,NF
9295,Medium,298.2,309.0,1413,47.9,97,0,0,0,0,0,0,NF
9296,High,298.2,309.0,1524,39.1,100,0,0,0,0,0,0,NF
9297,Medium,298.1,308.9,1479,43.4,105,0,0,0,0,0,0,NF
9298,Low,298.1,308.9,1313,50.6,108,0,0,0,0,0,0,NF
9299,Medium,298.1,308.9,1335,50.4,110,0,0,0,0,0,0,NF
9300,Low,298.1,308.9,1367,41.9,113,0,0,0,0,0,0,NF
9301,Medium,298.1,308.9,1459,50.3,115,0,0,0,0,0,0,NF
9302,Medium,298.1,308.9,1804,25.1,118,0,0,0,0,0,0,NF
9303,Low,298.2,309.0,1491,38.3,121,0,0,0,0,0,0,NF
9304,Low,298.3,309.1,1537,43.0,123,0,0,0,0,0,0,NF
9305,High,298.3,309.1,1646,30.2,125,0,0,0,0,0,0,NF
9306,Medium,298.3,309.2,1783,28.3,130,0,0,0,0,0,0,NF
9307,Low,298.3,309.1,1395,49.8,133,0,0,0,0,0,0,NF
9308,Low,298.4,309.1,1423,48.0,135,0,0,0,0,0,0,NF
9309,Low,298.3,309.2,1562,37.6,137,0,0,0,0,0,0,NF
9310,Low,298.4,309.3,1549,40.8,139,0,0,0,0,0,0,NF
9311,Low,298.4,309.4,1540,43.2,141,0,0,0,0,0,0,NF
9312,High,298.5,309.4,1573,33.6,143,0,0,0,0,0,0,NF
9313,Low,298.5,309.4,1418,45.1,148,0,0,0,0,0,0,NF
9314,Medium,298.5,309.4,1565,33.7,150,0,0,0,0,0,0,NF
9315,Low,298.5,309.5,1569,41.0,153,0,0,0,0,0,0,NF
9316,High,298.5,309.4,1417,41.2,155,0,0,0,0,0,0,NF
9317,Low,298.5,309.5,1480,38.1,160,0,0,0,0,0,0,NF
9318,Low,298.5,309.4,1364,44.5,162,0,0,0,0,0,0,NF
9319,Low,298.5,309.4,1911,21.5,164,0,0,0,0,0,0,NF
9320,Low,298.4,309.3,1409,43.1,166,0,0,0,0,0,0,NF
9321,Low,298.4,309.2,1335,53.5,168,0,0,0,0,0,0,NF
9322,Medium,298.5,309.3,1512,38.1,170,0,0,0,0,0,0,NF
9323,Low,298.6,309.4,1447,40.2,173,0,0,0,0,0,0,NF
9324,Low,298.6,309.3,1537,37.6,175,0,0,0,0,0,0,NF
9325,Medium,298.6,309.3,1510,40.8,177,0,0,0,0,0,0,NF
9326,Low,298.6,309.3,1677,31.2,180,0,0,0,0,0,0,NF
9327,Low,298.5,309.2,1504,33.7,182,0,0,0,0,0,0,NF
9328,High,298.5,309.1,2051,19.0,184,0,0,0,0,0,0,NF
9329,Low,298.5,309.1,1474,41.3,189,0,0,0,0,0,0,NF
9330,Medium,298.4,309.0,1507,36.1,191,0,0,0,0,0,0,NF
9331,Low,298.4,308.9,1496,37.9,194,0,0,0,0,0,0,NF
9332,Medium,298.5,309.0,1921,22.0,196,0,0,0,0,0,0,NF
9333,Low,298.5,309.0,1450,40.5,199,0,0,0,0,0,0,NF
9334,Low,298.4,308.9,1402,44.8,201,0,0,0,0,0,0,NF
9335,Low,298.4,308.9,1501,50.0,203,0,0,0,0,0,0,NF
9336,Low,298.5,308.9,1725,31.9,205,0,0,0,0,0,0,NF
9337,High,298.5,308.9,1500,40.3,207,0,0,0,0,0,0,NF
9338,High,298.5,309.0,1531,30.8,212,0,0,0,0,0,0,NF
9339,Low,298.5,309.0,1458,44.8,217,0,0,0,0,0,0,NF
9340,High,298.4,308.9,1577,37.1,0,0,0,0,0,0,0,NF
9341,Medium,298.3,308.9,1363,46.1,5,0,0,0,0,0,0,NF
9342,High,298.3,308.9,1706,31.8,8,0,0,0,0,0,0,NF
9343,Medium,298.3,308.8,1391,50.4,13,0,0,0,0,0,0,NF
9344,Low,298.2,308.8,1616,33.7,16,0,0,0,0,0,0,NF
9345,Low,298.2,308.8,1442,47.0,18,0,0,0,0,0,0,NF
9346,Medium,298.2,308.8,1626,40.4,20,0,0,0,0,0,0,NF
9347,Medium,298.2,308.7,1426,42.6,23,0,0,0,0,0,0,NF
9348,Low,298.2,308.7,1436,49.1,26,0,0,0,0,0,0,NF
9349,Medium,298.2,308.7,1599,36.2,28,0,0,0,0,0,0,NF
9350,Low,298.2,308.7,2186,17.8,31,0,0,0,0,0,0,NF
9351,Low,298.3,308.8,1645,30.4,33,0,0,0,0,0,0,NF
9352,Low,298.2,308.7,1780,27.9,35,0,0,0,0,0,0,NF
9353,Low,298.2,308.8,1345,44.3,37,0,0,0,0,0,0,NF
9354,Medium,298.2,308.8,1607,31.9,39,0,0,0,0,0,0,NF
9355,Low,298.3,308.9,1708,28.0,42,0,0,0,0,0,0,NF
9356,Low,298.3,308.9,1270,52.7,44,0,0,0,0,0,0,NF
9357,Medium,298.3,308.9,1646,25.4,46,0,0,0,0,0,0,NF
9358,Low,298.2,308.7,1407,45.1,49,0,0,0,0,0,0,NF
9359,Medium,298.1,308.7,1581,47.4,51,0,0,0,0,0,0,NF
9360,Low,298.0,308.6,1532,42.6,54,0,0,0,0,0,0,NF
9361,Low,298.0,308.6,1610,33.1,56,0,0,0,0,0,0,NF
9362,Medium,298.0,308.5,1682,33.0,58,0,0,0,0,0,0,NF
9363,Low,297.9,308.5,1519,34.3,61,0,0,0,0,0,0,NF
9364,Low,297.9,308.5,1683,28.5,63,0,0,0,0,0,0,NF
9365,Medium,298.0,308.6,1254,55.8,65,0,0,0,0,0,0,NF
9366,Low,298.0,308.5,1461,48.0,68,0,0,0,0,0,0,NF
9367,Low,297.9,308.5,1472,45.1,70,0,0,0,0,0,0,NF
9368,Low,297.7,308.4,1510,38.6,72,0,0,0,0,0,0,NF
9369,Medium,297.7,308.3,1547,36.8,74,0,0,0,0,0,0,NF
9370,High,297.7,308.4,1418,51.9,77,0,0,0,0,0,0,NF
9371,Low,297.7,308.4,1289,51.3,82,0,0,0,0,0,0,NF
9372,Low,297.7,308.4,1487,41.4,84,0,0,0,0,0,0,NF
